date,price,logprice,return,volatility,volatility60
2013-06-03,121.16,4.797111986159036,-0.0011548297909680372,0.037536518859950935,0.10871192305397911
2013-06-04,121.4,4.799090878625398,0.001978892466361515,0.036499872427977406,0.10824715258800273
2013-06-05,121.31,4.798349252782828,-0.0007416258425694267,0.03642946107799127,0.10824701550733465
2013-06-06,121.71,4.8016411658864655,0.0032919131036370786,0.030056724435411013,0.10682925059420861
2013-06-07,119,4.77912349311153,-0.022517672774935882,0.02831232495219456,0.10499394788491856
2013-06-08,110.09,4.701298213082312,-0.0778252800292174,0.028695344868377853,0.10119544769588928
2013-06-09,108.4,4.685828089005546,-0.01547012407676629,0.030774138542244773,0.09231490655515552
2013-06-10,99.75,4.602667055769973,-0.083161033235573,0.029529749335704868,0.0850383628804801
2013-06-11,105.99,4.663344750039164,0.060677694269190674,0.03300186897337578,0.08529703421736716
2013-06-12,108.9,4.690430029938915,0.027085279899750958,0.03487189394198647,0.08020477311955262
2013-06-13,108.4,4.685828089005546,-0.004601940933368631,0.03510613707113163,0.08013297508023882
2013-06-14,102.77,4.632493481636982,-0.05333460736856388,0.035109500337944126,0.07921840644017818
2013-06-15,98.4,4.589040804058207,-0.04345267757877469,0.0362755080918566,0.07547910678815851
2013-06-16,99.99,4.605070180987758,0.01602937692955031,0.03454465228889825,0.06430460200867734
2013-06-17,100.42,4.609361390606559,0.004291209618801695,0.03473220842710051,0.060887981918728656
2013-06-18,102,4.624972813284271,0.015611422677711317,0.03457249640569061,0.05985149806507325
2013-06-19,106.55,4.668614358544626,0.04364154526035513,0.03453728016754956,0.05920049260003266
2013-06-20,107.9,4.681204872264089,0.012590513719462848,0.03573659081562395,0.059031477470008614
2013-06-21,110.91,4.70871906161665,0.027514189352561225,0.03587076814517332,0.058367365851953644
2013-06-22,109.02,4.691531351636135,-0.01718770998051511,0.036027691325143295,0.05625872938591944
2013-06-23,107.25,4.675162557808126,-0.0163687938280086,0.03475118571592663,0.05536040005136255
2013-06-24,108,4.68213122712422,0.006968669316093745,0.034799332102555265,0.05439507489853914
2013-06-25,102.44,4.629277261331325,-0.05285396579289525,0.034229827395581,0.05427113893768764
2013-06-26,103.69,4.6414056785701865,0.012128417238861822,0.03465566699522065,0.054014319093190474
